Regulator,Target,raw_importance,norm_importance,is_pdac_driver
CTC-325J23.2,MCAM,0.004136508330702782,0.004136508330702782,False
C9,IFIT3,0.004136484581977129,0.004136484581977129,False
CLDN3,MDM2,0.004136451054364443,0.004136451054364443,False
GTSE1,EEF1A1,0.004136449657380581,0.004136449657380581,False
TGFB2,UPK1B,0.004136436153203249,0.004136435687541962,True
STAB1,MYO1G,0.00413638586178422,0.00413638586178422,False
TM6SF1,HLA-DPA1,0.004136359319090843,0.0041363597847521305,False
RPL38,SPARCL1,0.004136335104703903,0.004136335104703903,False
TM6SF1,ASGR2,0.0041363113559782505,0.0041363113559782505,False
SFMBT2,C1QTNF3,0.004136284347623587,0.004136284813284874,False
MGST1,CPED1,0.004136223811656237,0.004136223811656237,False
LTBP1,TNFSF8,0.0041362214833498,0.0041362214833498,False
HSPB1,RP11-802O23.3,0.004136132542043924,0.004136132542043924,False
QPRT,CTSE,0.004136128816753626,0.004136129282414913,False
FOS,CALD1,0.004136126022785902,0.004136126022785902,True
SAMHD1,SIGLEC7,0.004136125557124615,0.004136125557124615,False
ALDH1A1,RP11-544D21.2,0.0041360631585121155,0.0041360631585121155,False
GPX2,ORM2,0.004136054776608944,0.004136054776608944,False
CD6,PREX1,0.0041360510513186455,0.0041360510513186455,False
PAEP,RP11-84C10.2,0.0041360496543347836,0.0041360496543347836,False
CYP3A5,IL7R,0.004136005416512489,0.004136005416512489,False
DEFB1,TNNI3K,0.004135997500270605,0.004135997500270605,False
RP1-78O14.1,KCNJ15,0.004135982133448124,0.004135982133448124,False
P2RY10,RP11-366L20.2,0.004135967697948217,0.004135967697948217,False
C19orf33,ENG,0.004135923460125923,0.004135923460125923,False
RP11-6N17.6,RPS17,0.00413589458912611,0.00413589458912611,False
GAST,SPINK4,0.004135884810239077,0.004135884810239077,False
IGLL5,NAV2-AS3,0.004135806113481522,0.004135806113481522,False
ASPH,GZMB,0.004135685972869396,0.004135685972869396,False
ALB,LINC00707,0.004135648254305124,0.004135648254305124,False
ACTA2,MIR205HG,0.004135596565902233,0.004135596565902233,True
E2F1,SLC14A2,0.004135585390031338,0.004135585390031338,True
APOD,CRISPLD1,0.004135543946176767,0.004135543946176767,False
ITGA6,ZBTB16,0.004135511815547943,0.004135511815547943,False
UBE2C,RPL23A,0.004135509952902794,0.004135509952902794,False
GLIPR2,ADAMTS1,0.004135495983064175,0.004135495983064175,False
RP11-727F15.9,ELN,0.004135485272854567,0.004135485272854567,False
SLAMF8,PDCD1,0.004135413561016321,0.004135413561016321,False
BTG2,VSTM4,0.004135302267968655,0.004135302267968655,False
F3,TM4SF1,0.004135270603001118,0.004135270603001118,False
